"No.","Time","Source","Destination","Protocol","Length","Info"
"42194","241.838111","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"42195","241.838111","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42196","241.838111","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"42197","241.848748","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42198","241.880724","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42199","241.883780","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42200","241.894154","192.168.1.8","193.123.199.7","UDP","506","59480  >  8801 Len=464"
"42201","241.900001","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42202","241.934689","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42203","241.944773","192.168.1.8","193.123.199.7","UDP","1106","59480  >  8801 Len=1064"
"42204","241.944865","192.168.1.8","193.123.199.7","UDP","1106","59480  >  8801 Len=1064"
"42205","241.944912","192.168.1.8","193.123.199.7","UDP","1106","59480  >  8801 Len=1064"
"42206","241.944957","192.168.1.8","193.123.199.7","UDP","1105","59480  >  8801 Len=1063"
"42207","241.945000","192.168.1.8","193.123.199.7","UDP","1105","59480  >  8801 Len=1063"
"42208","241.945043","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42209","241.962165","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42210","241.962347","192.168.1.8","193.123.199.7","UDP","1105","59480  >  8801 Len=1063"
"42211","241.962433","192.168.1.8","193.123.199.7","UDP","1105","59480  >  8801 Len=1063"
"42212","241.962483","192.168.1.8","193.123.199.7","UDP","1105","59480  >  8801 Len=1063"
"42213","241.985267","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42214","242.019289","193.123.199.7","192.168.1.8","UDP","181","8801  >  59480 Len=139"
"42215","242.029404","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42216","242.029498","192.168.1.8","193.123.199.7","UDP","1113","59480  >  8801 Len=1071"
"42217","242.029548","192.168.1.8","193.123.199.7","UDP","1113","59480  >  8801 Len=1071"
"42218","242.029592","192.168.1.8","193.123.199.7","UDP","1113","59480  >  8801 Len=1071"
"42219","242.029636","192.168.1.8","193.123.199.7","UDP","1113","59480  >  8801 Len=1071"
"42220","242.029678","192.168.1.8","193.123.199.7","UDP","1113","59480  >  8801 Len=1071"
"42221","242.029720","192.168.1.8","193.123.199.7","UDP","316","59480  >  8801 Len=274"
"42222","242.039687","192.168.1.8","193.123.199.7","UDP","123","59478  >  8801 Len=81"
"42223","242.049766","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42224","242.068202","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42225","242.078278","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42226","242.088236","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42227","242.088329","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"42228","242.125140","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42229","242.143502","193.123.199.7","192.168.1.8","UDP","123","8801  >  59478 Len=81"
"42230","242.143643","192.168.1.8","193.123.199.7","WireGuard","123","Transport Data, receiver=0xE37A4E3E, counter=4613095179776491702, datalen=49"
"42231","242.143735","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42232","242.143786","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42233","242.154658","193.123.199.7","192.168.1.8","WireGuard","123","Transport Data, receiver=0x87750BA7, counter=4613095179776491651, datalen=49"
"42234","242.157449","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42235","242.163299","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42236","242.163494","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"42237","242.178371","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"42238","242.189187","192.168.1.8","193.123.199.7","UDP","313","59480  >  8801 Len=271"
"42239","242.189298","192.168.1.8","193.123.199.7","UDP","148","59479  >  8801 Len=106"
"42240","242.204024","193.123.199.7","192.168.1.8","TLSv1.2","133","Application Data"
"42241","242.204198","192.168.1.8","193.123.199.7","UDP","312","59480  >  8801 Len=270"
"42242","242.204289","192.168.1.8","193.123.199.7","UDP","164","59479  >  8801 Len=122"
"42243","242.212178","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42244","242.212493","192.168.1.8","193.123.199.7","TLSv1.2","104","Application Data"
"42245","242.233130","192.168.1.8","193.123.199.7","UDP","165","59479  >  8801 Len=123"
"42246","242.236287","193.123.199.7","192.168.1.8","UDP","130","8801  >  59478 Len=88"
"42247","242.239936","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"42248","242.239936","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"42249","242.239936","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"42250","242.249385","192.168.1.8","193.123.199.7","UDP","161","59479  >  8801 Len=119"
"42251","242.260385","193.123.199.7","192.168.1.8","UDP","167","8801  >  59479 Len=125"
"42252","242.260385","193.123.199.7","192.168.1.8","UDP","160","8801  >  59479 Len=118"
"42253","242.260385","193.123.199.7","192.168.1.8","UDP","157","8801  >  59479 Len=115"
"42254","242.263908","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42255","242.263912","192.168.1.8","69.171.250.60","TLSv1.2","85","Application Data"
"42256","242.264035","192.168.1.8","193.123.199.7","UDP","155","59479  >  8801 Len=113"
"42257","242.280281","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"42258","242.280281","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42259","242.291370","192.168.1.8","193.123.199.7","UDP","163","59479  >  8801 Len=121"
"42260","242.302267","192.168.1.8","193.123.199.7","UDP","123","59480  >  8801 Len=81"
"42261","242.302345","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"42262","242.302345","193.123.199.7","192.168.1.8","UDP","152","8801  >  59479 Len=110"
"42263","242.302345","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"42264","242.313158","192.168.1.8","193.123.199.7","UDP","165","59479  >  8801 Len=123"
"42265","242.315614","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42266","242.321907","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"42267","242.321907","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"42268","242.321907","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"42269","242.330651","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"42270","242.330801","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42271","242.330883","192.168.1.8","193.123.199.7","UDP","148","59479  >  8801 Len=106"
"42272","242.334406","69.171.250.60","192.168.1.8","TCP","60","443  >  51453 [ACK] Seq=1117 Ack=373 Win=604 Len=0"
"42273","242.341888","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"42274","242.341888","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42275","242.341888","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"42276","242.352094","192.168.1.8","193.123.199.7","UDP","142","59479  >  8801 Len=100"
"42277","242.362838","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"42278","242.362838","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"42279","242.374033","192.168.1.8","193.123.199.7","UDP","144","59479  >  8801 Len=102"
"42280","242.376175","193.123.199.7","192.168.1.8","TCP","60","443  >  51901 [ACK] Seq=15331 Ack=46302 Win=16 Len=0"
"42281","242.376332","69.171.250.60","192.168.1.8","TLSv1.2","92","Application Data"
"42282","242.376332","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42283","242.385394","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"42284","242.385582","192.168.1.8","193.123.199.7","UDP","140","59479  >  8801 Len=98"
"42285","242.395947","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42286","242.404509","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42287","242.404637","192.168.1.8","193.123.199.7","UDP","140","59479  >  8801 Len=98"
"42288","242.416820","193.123.199.7","192.168.1.8","UDP","123","8801  >  59480 Len=81"
"42289","242.417000","192.168.1.8","193.123.199.7","WireGuard","123","Transport Data, receiver=0xE47A4EAB, counter=4613095188366426298, datalen=49"
"42290","242.419962","192.168.1.8","69.171.250.60","TCP","54","51453  >  443 [ACK] Seq=373 Ack=1155 Win=511 Len=0"
"42291","242.424430","193.123.199.7","192.168.1.8","WireGuard","123","Transport Data, receiver=0x88750BA9, counter=4613095188366426250, datalen=49"
"42292","242.424639","192.168.1.8","193.123.199.7","UDP","137","59479  >  8801 Len=95"
"42293","242.432634","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42294","242.453693","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42295","242.453787","192.168.1.8","193.123.199.7","UDP","137","59479  >  8801 Len=95"
"42296","242.464204","192.168.1.8","193.123.199.7","UDP","878","59480  >  8801 Len=836"
"42297","242.464306","192.168.1.8","193.123.199.7","UDP","136","59479  >  8801 Len=94"
"42298","242.467073","193.123.199.7","192.168.1.8","UDP","136","8801  >  59479 Len=94"
"42299","242.467073","193.123.199.7","192.168.1.8","UDP","137","8801  >  59479 Len=95"
"42300","242.467073","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42301","242.476243","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42302","242.476426","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"42303","242.479355","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42304","242.489300","192.168.1.8","193.123.199.7","UDP","136","59479  >  8801 Len=94"
"42305","242.496429","193.123.199.7","192.168.1.8","UDP","138","8801  >  59479 Len=96"
"42306","242.507252","192.168.1.8","193.123.199.7","UDP","141","59479  >  8801 Len=99"
"42307","242.516223","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"42308","242.516487","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42309","242.526913","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42310","242.531689","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42311","242.562756","192.168.1.8","193.123.199.7","UDP","320","59480  >  8801 Len=278"
"42312","242.578177","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"42313","242.578177","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"42314","242.578177","193.123.199.7","192.168.1.8","UDP","148","8801  >  59479 Len=106"
"42315","242.582536","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42316","242.582657","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42317","242.582753","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42318","242.582802","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42319","242.582847","192.168.1.8","193.123.199.7","UDP","1061","59480  >  8801 Len=1019"
"42320","242.598469","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"42321","242.598469","193.123.199.7","192.168.1.8","UDP","163","8801  >  59479 Len=121"
"42322","242.608857","192.168.1.8","193.123.199.7","UDP","1061","59480  >  8801 Len=1019"
"42323","242.608950","192.168.1.8","193.123.199.7","UDP","1061","59480  >  8801 Len=1019"
"42324","242.608997","192.168.1.8","193.123.199.7","UDP","1061","59480  >  8801 Len=1019"
"42325","242.609042","192.168.1.8","193.123.199.7","UDP","1061","59480  >  8801 Len=1019"
"42326","242.619073","193.123.199.7","192.168.1.8","UDP","154","8801  >  59479 Len=112"
"42327","242.628762","193.123.199.7","192.168.1.8","UDP","180","8801  >  59480 Len=138"
"42328","242.628915","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42329","242.628997","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42330","242.629047","192.168.1.8","193.123.199.7","UDP","1069","59480  >  8801 Len=1027"
"42331","242.629093","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42332","242.640613","193.123.199.7","192.168.1.8","UDP","150","8801  >  59479 Len=108"
"42333","242.662640","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
"42334","242.673640","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42335","242.681649","193.123.199.7","192.168.1.8","UDP","149","8801  >  59479 Len=107"
"42336","242.681820","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42337","242.717051","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42338","242.721508","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42339","242.721508","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42340","242.732097","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42341","242.732207","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"42342","242.732268","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"42343","242.732322","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"42344","242.732378","192.168.1.8","193.123.199.7","UDP","1075","59480  >  8801 Len=1033"
"42345","242.732431","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42346","242.732481","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42347","242.732535","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42348","242.732586","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42349","242.732657","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42350","242.742525","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42351","242.753123","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42352","242.753229","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42353","242.753278","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42354","242.753321","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42355","242.755599","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42356","242.783701","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42357","242.783871","192.168.1.8","193.123.199.7","UDP","1066","59480  >  8801 Len=1024"
"42358","242.783955","192.168.1.8","193.123.199.7","UDP","104","59480  >  8801 Len=62"
"42359","242.784005","192.168.1.8","193.123.199.7","UDP","117","59479  >  8801 Len=75"
"42360","242.803797","193.123.199.7","192.168.1.8","UDP","141","8801  >  59479 Len=99"
"42361","242.803797","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"42362","242.807280","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42363","242.827944","192.168.1.8","193.123.199.7","UDP","311","59480  >  8801 Len=269"
"42364","242.828037","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42365","242.847136","193.123.199.7","192.168.1.8","UDP","145","8801  >  59479 Len=103"
"42366","242.847136","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42367","242.860109","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42368","242.866499","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42369","242.871115","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42370","242.897820","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"42371","242.911044","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42372","242.917067","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42373","242.927637","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42374","242.944607","193.123.199.7","192.168.1.8","UDP","144","8801  >  59479 Len=102"
"42375","242.952045","193.123.199.7","192.168.1.8","UDP","182","8801  >  59480 Len=140"
"42376","242.952328","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42377","242.960242","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42378","242.979085","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42379","243.003992","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42380","243.003992","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42381","243.003992","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42382","243.014249","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42383","243.023065","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42384","243.033273","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42385","243.054158","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42386","243.060876","193.123.199.7","192.168.1.8","UDP","140","8801  >  59479 Len=98"
"42387","243.060876","193.123.199.7","192.168.1.8","UDP","147","8801  >  59479 Len=105"
"42388","243.071901","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42389","243.092303","192.168.1.8","193.123.199.7","UDP","106","59479  >  8801 Len=64"
"42390","243.093893","193.123.199.7","192.168.1.8","UDP","142","8801  >  59479 Len=100"
"42391","243.104320","192.168.1.8","193.123.199.7","UDP","116","59479  >  8801 Len=74"
"42392","243.106117","193.123.199.7","192.168.1.8","UDP","69","8801  >  59480 Len=27"
"42393","243.126980","192.168.1.8","193.123.199.7","UDP","69","59480  >  8801 Len=27"
"42394","243.127074","192.168.1.8","193.123.199.7","UDP","320","59480  >  8801 Len=278"
"42395","243.127125","192.168.1.8","193.123.199.7","UDP","130","59479  >  8801 Len=88"
"42396","243.132275","193.123.199.7","192.168.1.8","UDP","139","8801  >  59479 Len=97"
"42397","243.132275","193.123.199.7","192.168.1.8","UDP","143","8801  >  59479 Len=101"
"42398","243.153028","193.123.199.7","192.168.1.8","UDP","146","8801  >  59479 Len=104"
